source,target,count,label
GBR,ARE,19100,Migrants (2015)
GBR,BGD,33400,Migrants (2015)
GBR,IND,4800,Migrants (2015)
GBR,LKA,1100,Migrants (2015)
GBR,CHN,9100,Migrants (2015)
GBR,HKG,17600,Migrants (2015)
GBR,JPN,14900,Migrants (2015)
GBR,KOR,3900,Migrants (2015)
GBR,IDN,30400,Migrants (2015)
GBR,MYS,9800,Migrants (2015)
GBR,PHL,4200,Migrants (2015)
GBR,THA,2700,Migrants (2015)
GBR,VNM,1100,Migrants (2015)
GBR,AUS,1289300,Migrants (2015)
GBR,ARG,900,Migrants (2015)
GBR,BRA,5900,Migrants (2015)
GBR,COL,1200,Migrants (2015)
GBR,ECU,2100,Migrants (2015)
GBR,GTM,200,Migrants (2015)
GBR,MEX,3300,Migrants (2015)
GBR,PER,1600,Migrants (2015)
GBR,VEN,1800,Migrants (2015)
ARM,CAN,3900,Migrants (2015)
ARM,USA,84900,Migrants (2015)
ARM,EGY,100,Migrants (2015)
ARM,AUT,3000,Migrants (2015)
ARM,BEL,10400,Migrants (2015)
ARM,BGR,1400,Migrants (2015)
ARM,CZE,2000,Migrants (2015)
ARM,DNK,600,Migrants (2015)
ARM,FIN,100,Migrants (2015)
ARM,FRA,19000,Migrants (2015)
ARM,DEU,12600,Migrants (2015)
ARM,GRC,14200,Migrants (2015)
ARM,HUN,100,Migrants (2015)
ARM,ITA,1200,Migrants (2015)
ARM,NLD,800,Migrants (2015)
ARM,NOR,300,Migrants (2015)
ARM,POL,2100,Migrants (2015)
ARM,SRB,100,Migrants (2015)
ARM,SVK,100,Migrants (2015)
ARM,ESP,9500,Migrants (2015)
ARM,SWE,2500,Migrants (2015)
ARM,CHE,700,Migrants (2015)
ARM,GBR,1700,Migrants (2015)
ARM,AZE,148500,Migrants (2015)
ARM,BLR,5700,Migrants (2015)
ARM,KAZ,9100,Migrants (2015)
ARM,RUS,527200,Migrants (2015)
ARM,UKR,47300,Migrants (2015)
ARM,UZB,5800,Migrants (2015)
ARM,TUR,700,Migrants (2015)
ARM,IRN,2400,Migrants (2015)
ARM,PHL,100,Migrants (2015)
ARM,AUS,1300,Migrants (2015)
ARM,ARG,500,Migrants (2015)
ARM,MEX,100,Migrants (2015)
ARM,USA,297,Asylum applicants (2015)
ARM,AUT,229,Asylum applicants (2015)
ARM,BEL,119,Asylum applicants (2015)
ARM,FRA,1388,Asylum applicants (2015)
ARM,DEU,1965,Asylum applicants (2015)
ARM,POL,162,Asylum applicants (2015)
ARM,SWE,220,Asylum applicants (2015)
ARM,USA,2440,Refugees (2015)
ARM,FRA,4034,Refugees (2015)
ARM,DEU,1191,Refugees (2015)
AZE,CAN,3300,Migrants (2015)
AZE,USA,19700,Migrants (2015)
AZE,AUT,1000,Migrants (2015)
AZE,BEL,1200,Migrants (2015)
AZE,BGR,1900,Migrants (2015)
AZE,CZE,1000,Migrants (2015)
AZE,DNK,300,Migrants (2015)
AZE,FIN,100,Migrants (2015)
AZE,FRA,4100,Migrants (2015)
AZE,DEU,19100,Migrants (2015)
AZE,GRC,500,Migrants (2015)
AZE,HUN,100,Migrants (2015)
AZE,ITA,700,Migrants (2015)
AZE,NLD,700,Migrants (2015)
AZE,NOR,500,Migrants (2015)
AZE,POL,200,Migrants (2015)
AZE,ESP,600,Migrants (2015)
AZE,SWE,2800,Migrants (2015)
AZE,CHE,500,Migrants (2015)
AZE,GBR,3100,Migrants (2015)
AZE,ARM,87600,Migrants (2015)
AZE,BLR,13400,Migrants (2015)
AZE,KAZ,48300,Migrants (2015)
AZE,RUS,767300,Migrants (2015)
AZE,UKR,82200,Migrants (2015)
AZE,UZB,20300,Migrants (2015)
AZE,ISR,13500,Migrants (2015)
AZE,TUR,16800,Migrants (2015)
AZE,IRN,12000,Migrants (2015)
AZE,AUS,500,Migrants (2015)
AZE,FRA,555,Asylum applicants (2015)
AZE,DEU,1335,Asylum applicants (2015)
AZE,SWE,313,Asylum applicants (2015)
AZE,FRA,2816,Refugees (2015)
AZE,DEU,2171,Refugees (2015)
AZE,ARM,1501,Refugees (2015)
BLR,CAN,11600,Migrants (2015)
BLR,USA,56700,Migrants (2015)
BLR,EGY,300,Migrants (2015)
BLR,ZAF,200,Migrants (2015)
BLR,AUT,1600,Migrants (2015)
BLR,BEL,1600,Migrants (2015)
BLR,BGR,700,Migrants (2015)
BLR,CZE,4000,Migrants (2015)
BLR,DNK,700,Migrants (2015)
BLR,FIN,300,Migrants (2015)
BLR,FRA,3400,Migrants (2015)
BLR,DEU,25500,Migrants (2015)
BLR,GRC,1400,Migrants (2015)
BLR,HUN,200,Migrants (2015)
BLR,ITA,32300,Migrants (2015)
BLR,NLD,200,Migrants (2015)
BLR,NOR,900,Migrants (2015)
BLR,POL,75900,Migrants (2015)
BLR,PRT,900,Migrants (2015)
BLR,SRB,100,Migrants (2015)
BLR,SVK,200,Migrants (2015)
BLR,SVN,100,Migrants (2015)
BLR,ESP,3800,Migrants (2015)
BLR,SWE,2700,Migrants (2015)
BLR,CHE,1100,Migrants (2015)
BLR,GBR,4700,Migrants (2015)
BLR,ARM,300,Migrants (2015)
BLR,AZE,400,Migrants (2015)
BLR,KAZ,69100,Migrants (2015)
BLR,RUS,764200,Migrants (2015)
BLR,UKR,245500,Migrants (2015)
BLR,UZB,26500,Migrants (2015)
BLR,ISR,23100,Migrants (2015)
BLR,TUR,300,Migrants (2015)
BLR,AUS,2000,Migrants (2015)
BLR,ARG,300,Migrants (2015)
BLR,USA,221,Asylum applicants (2015)
BLR,DEU,273,Asylum applicants (2015)
BLR,SWE,193,Asylum applicants (2015)
BLR,USA,1804,Refugees (2015)
KAZ,CAN,10400,Migrants (2015)
KAZ,USA,25300,Migrants (2015)
KAZ,EGY,200,Migrants (2015)
KAZ,AUT,1100,Migrants (2015)
KAZ,BEL,2700,Migrants (2015)
KAZ,BGR,1100,Migrants (2015)
KAZ,CZE,6300,Migrants (2015)
KAZ,DNK,200,Migrants (2015)
KAZ,FIN,300,Migrants (2015)
KAZ,FRA,2500,Migrants (2015)
KAZ,DEU,1016800,Migrants (2015)
KAZ,GRC,26900,Migrants (2015)
KAZ,HUN,500,Migrants (2015)
KAZ,ITA,3800,Migrants (2015)
KAZ,NLD,200,Migrants (2015)
KAZ,NOR,800,Migrants (2015)
KAZ,POL,4600,Migrants (2015)
KAZ,PRT,800,Migrants (2015)
KAZ,SVK,200,Migrants (2015)
KAZ,ESP,1700,Migrants (2015)
KAZ,SWE,1800,Migrants (2015)
KAZ,CHE,2400,Migrants (2015)
KAZ,GBR,5400,Migrants (2015)
KAZ,ARM,800,Migrants (2015)
KAZ,AZE,3600,Migrants (2015)
KAZ,BLR,69900,Migrants (2015)
KAZ,RUS,2560200,Migrants (2015)
KAZ,UKR,222200,Migrants (2015)
KAZ,UZB,13100,Migrants (2015)
KAZ,ISR,13600,Migrants (2015)
KAZ,TUR,5000,Migrants (2015)
KAZ,IND,2200,Migrants (2015)
KAZ,KOR,2000,Migrants (2015)
KAZ,AUS,1600,Migrants (2015)
KAZ,USA,225,Asylum applicants (2015)
KAZ,FRA,162,Asylum applicants (2015)
KAZ,DEU,100,Asylum applicants (2015)
KAZ,SWE,185,Asylum applicants (2015)
RUS,CAN,81700,Migrants (2015)
RUS,USA,402500,Migrants (2015)
RUS,DZA,1400,Migrants (2015)
RUS,CAF,100,Migrants (2015)
RUS,EGY,8300,Migrants (2015)
RUS,MLI,700,Migrants (2015)
RUS,ZAF,3600,Migrants (2015)
RUS,UGA,300,Migrants (2015)
RUS,AUT,30900,Migrants (2015)
RUS,BEL,21100,Migrants (2015)
RUS,BIH,100,Migrants (2015)
RUS,BGR,20500,Migrants (2015)
RUS,HRV,1300,Migrants (2015)
RUS,CZE,31600,Migrants (2015)
RUS,DNK,5700,Migrants (2015)
RUS,FIN,14300,Migrants (2015)
RUS,FRA,63900,Migrants (2015)
RUS,DEU,1080500,Migrants (2015)
RUS,GRC,54100,Migrants (2015)
RUS,HUN,3300,Migrants (2015)
RUS,ITA,80700,Migrants (2015)
RUS,MKD,200,Migrants (2015)
RUS,MLT,1100,Migrants (2015)
RUS,MNE,900,Migrants (2015)
RUS,NLD,56800,Migrants (2015)
RUS,NOR,17200,Migrants (2015)
RUS,POL,38100,Migrants (2015)
RUS,PRT,5400,Migrants (2015)
RUS,ROU,5100,Migrants (2015)
RUS,SRB,2900,Migrants (2015)
RUS,SVK,2700,Migrants (2015)
RUS,SVN,1700,Migrants (2015)
RUS,ESP,73200,Migrants (2015)
RUS,SWE,19400,Migrants (2015)
RUS,CHE,19200,Migrants (2015)
RUS,GBR,42400,Migrants (2015)
RUS,ARM,20500,Migrants (2015)
RUS,AZE,28700,Migrants (2015)
RUS,BLR,682300,Migrants (2015)
RUS,KAZ,2352500,Migrants (2015)
RUS,UKR,3276700,Migrants (2015)
RUS,UZB,877600,Migrants (2015)
RUS,IRQ,200,Migrants (2015)
RUS,ISR,114600,Migrants (2015)
RUS,JOR,600,Migrants (2015)
RUS,LBN,100,Migrants (2015)
RUS,TUR,19900,Migrants (2015)
RUS,IND,1300,Migrants (2015)
RUS,LKA,100,Migrants (2015)
RUS,CHN,2900,Migrants (2015)
RUS,JPN,7500,Migrants (2015)
RUS,KOR,8700,Migrants (2015)
RUS,AUS,24800,Migrants (2015)
RUS,ARG,1800,Migrants (2015)
RUS,BRA,1600,Migrants (2015)
RUS,COL,600,Migrants (2015)
RUS,ECU,1400,Migrants (2015)
RUS,MEX,1500,Migrants (2015)
RUS,PER,600,Migrants (2015)
RUS,VEN,600,Migrants (2015)
RUS,USA,1635,Asylum applicants (2015)
RUS,AUT,1331,Asylum applicants (2015)
RUS,BEL,536,Asylum applicants (2015)
RUS,FIN,164,Asylum applicants (2015)
RUS,FRA,2999,Asylum applicants (2015)
RUS,DEU,5257,Asylum applicants (2015)
RUS,NLD,124,Asylum applicants (2015)
RUS,NOR,108,Asylum applicants (2015)
RUS,POL,7060,Asylum applicants (2015)
RUS,SWE,497,Asylum applicants (2015)
RUS,CHE,205,Asylum applicants (2015)
RUS,GBR,119,Asylum applicants (2015)
RUS,CAN,1178,Refugees (2015)
RUS,USA,5905,Refugees (2015)
RUS,AUT,15526,Refugees (2015)
RUS,BEL,2733,Refugees (2015)
RUS,DNK,1026,Refugees (2015)
RUS,FRA,14195,Refugees (2015)
RUS,DEU,4856,Refugees (2015)
RUS,NOR,1851,Refugees (2015)
RUS,POL,12304,Refugees (2015)
RUS,SWE,2003,Refugees (2015)
UKR,CAN,73100,Migrants (2015)
UKR,USA,345700,Migrants (2015)
UKR,EGY,100,Migrants (2015)
UKR,ZAF,4000,Migrants (2015)
UKR,AUT,8200,Migrants (2015)
UKR,BEL,4900,Migrants (2015)
UKR,BGR,6400,Migrants (2015)
UKR,HRV,700,Migrants (2015)
UKR,CZE,97400,Migrants (2015)
UKR,DNK,6800,Migrants (2015)
UKR,FIN,1800,Migrants (2015)
UKR,FRA,15800,Migrants (2015)
UKR,DEU,261100,Migrants (2015)
UKR,GRC,19400,Migrants (2015)
UKR,HUN,34300,Migrants (2015)
UKR,ITA,222200,Migrants (2015)
UKR,MLT,300,Migrants (2015)
UKR,MNE,100,Migrants (2015)
UKR,NLD,1200,Migrants (2015)
UKR,NOR,4200,Migrants (2015)
UKR,POL,206500,Migrants (2015)
UKR,PRT,45000,Migrants (2015)
UKR,ROU,9600,Migrants (2015)
UKR,SRB,1200,Migrants (2015)
UKR,SVK,10000,Migrants (2015)
UKR,SVN,1700,Migrants (2015)
UKR,ESP,77400,Migrants (2015)
UKR,SWE,6900,Migrants (2015)
UKR,CHE,7300,Migrants (2015)
UKR,GBR,23400,Migrants (2015)
UKR,ARM,2600,Migrants (2015)
UKR,AZE,2800,Migrants (2015)
UKR,BLR,225700,Migrants (2015)
UKR,KAZ,338000,Migrants (2015)
UKR,RUS,3269900,Migrants (2015)
UKR,UZB,124600,Migrants (2015)
UKR,ISR,135100,Migrants (2015)
UKR,JOR,400,Migrants (2015)
UKR,LBN,100,Migrants (2015)
UKR,TUR,4100,Migrants (2015)
UKR,AUS,17200,Migrants (2015)
UKR,ARG,4400,Migrants (2015)
UKR,BRA,800,Migrants (2015)
UKR,COL,200,Migrants (2015)
UKR,ECU,400,Migrants (2015)
UKR,MEX,400,Migrants (2015)
UKR,PER,200,Migrants (2015)
UKR,VEN,200,Migrants (2015)
UKR,CAN,389,Asylum applicants (2015)
UKR,USA,2111,Asylum applicants (2015)
UKR,AUT,481,Asylum applicants (2015)
UKR,BEL,369,Asylum applicants (2015)
UKR,CZE,568,Asylum applicants (2015)
UKR,FRA,1623,Asylum applicants (2015)
UKR,DEU,4569,Asylum applicants (2015)
UKR,GRC,220,Asylum applicants (2015)
UKR,ITA,4681,Asylum applicants (2015)
UKR,NLD,716,Asylum applicants (2015)
UKR,POL,1591,Asylum applicants (2015)
UKR,ESP,3420,Asylum applicants (2015)
UKR,SWE,1320,Asylum applicants (2015)
UKR,CHE,243,Asylum applicants (2015)
UKR,GBR,252,Asylum applicants (2015)
UKR,BLR,978,Asylum applicants (2015)
UKR,RUS,149142,Asylum applicants (2015)
UKR,ARG,106,Asylum applicants (2015)
UKR,CAN,1314,Refugees (2015)
UKR,USA,1486,Refugees (2015)
UKR,FRA,1038,Refugees (2015)
UKR,ITA,1870,Refugees (2015)
UKR,BLR,1089,Refugees (2015)
UKR,RUS,311407,Refugees (2015)
UZB,CAN,5300,Migrants (2015)
UZB,USA,36700,Migrants (2015)
UZB,EGY,100,Migrants (2015)
UZB,AUT,700,Migrants (2015)
UZB,BEL,1500,Migrants (2015)
UZB,BGR,700,Migrants (2015)
UZB,CZE,1900,Migrants (2015)
UZB,DNK,200,Migrants (2015)
UZB,FIN,100,Migrants (2015)
UZB,FRA,1100,Migrants (2015)
UZB,DEU,42200,Migrants (2015)
UZB,GRC,8200,Migrants (2015)
UZB,HUN,100,Migrants (2015)
UZB,ITA,2500,Migrants (2015)
UZB,NLD,400,Migrants (2015)
UZB,NOR,400,Migrants (2015)
UZB,POL,400,Migrants (2015)
UZB,PRT,800,Migrants (2015)
UZB,ESP,600,Migrants (2015)
UZB,SWE,3500,Migrants (2015)
UZB,CHE,700,Migrants (2015)
UZB,GBR,2800,Migrants (2015)
UZB,ARM,1000,Migrants (2015)
UZB,AZE,17000,Migrants (2015)
UZB,BLR,14700,Migrants (2015)
UZB,KAZ,281700,Migrants (2015)
UZB,RUS,1146800,Migrants (2015)
UZB,UKR,219800,Migrants (2015)
UZB,ISR,22300,Migrants (2015)
UZB,TUR,7900,Migrants (2015)
UZB,AFG,700,Migrants (2015)
UZB,KOR,49800,Migrants (2015)
UZB,AUS,1600,Migrants (2015)
UZB,USA,312,Asylum applicants (2015)
UZB,SWE,280,Asylum applicants (2015)
UZB,TUR,154,Asylum applicants (2015)
UZB,USA,1431,Refugees (2015)
BHR,CAN,2300,Migrants (2015)
BHR,EGY,400,Migrants (2015)
BHR,ZAF,100,Migrants (2015)
BHR,FRA,100,Migrants (2015)
BHR,NLD,100,Migrants (2015)
BHR,CHE,300,Migrants (2015)
BHR,GBR,6200,Migrants (2015)
BHR,JOR,400,Migrants (2015)
BHR,LBN,100,Migrants (2015)
BHR,PSE,8500,Migrants (2015)
BHR,QAT,700,Migrants (2015)
BHR,BGD,30100,Migrants (2015)
BHR,LKA,300,Migrants (2015)
BHR,PHL,100,Migrants (2015)
BHR,AUS,1600,Migrants (2015)
IRQ,CAN,55300,Migrants (2015)
IRQ,USA,175500,Migrants (2015)
IRQ,DZA,13600,Migrants (2015)
IRQ,EGY,11800,Migrants (2015)
IRQ,MRT,100,Migrants (2015)
IRQ,MAR,1700,Migrants (2015)
IRQ,ZAF,100,Migrants (2015)
IRQ,AUT,5500,Migrants (2015)
IRQ,BEL,9400,Migrants (2015)
IRQ,BGR,800,Migrants (2015)
IRQ,CZE,500,Migrants (2015)
IRQ,DNK,22500,Migrants (2015)
IRQ,FIN,12000,Migrants (2015)
IRQ,FRA,6100,Migrants (2015)
IRQ,DEU,115000,Migrants (2015)
IRQ,GRC,3600,Migrants (2015)
IRQ,HUN,800,Migrants (2015)
IRQ,ITA,3800,Migrants (2015)
IRQ,NLD,41300,Migrants (2015)
IRQ,NOR,22100,Migrants (2015)
IRQ,POL,400,Migrants (2015)
IRQ,ROU,1300,Migrants (2015)
IRQ,SRB,100,Migrants (2015)
IRQ,ESP,1800,Migrants (2015)
IRQ,SWE,133100,Migrants (2015)
IRQ,CHE,7500,Migrants (2015)
IRQ,GBR,80900,Migrants (2015)
IRQ,RUS,900,Migrants (2015)
IRQ,ISR,67700,Migrants (2015)
IRQ,JOR,35800,Migrants (2015)
IRQ,LBN,120600,Migrants (2015)
IRQ,SAU,4600,Migrants (2015)
IRQ,SYR,253600,Migrants (2015)
IRQ,TUR,22300,Migrants (2015)
IRQ,YEM,9800,Migrants (2015)
IRQ,IND,400,Migrants (2015)
IRQ,IRN,85500,Migrants (2015)
IRQ,PAK,200,Migrants (2015)
IRQ,MYS,500,Migrants (2015)
IRQ,AUS,62700,Migrants (2015)
IRQ,BRA,600,Migrants (2015)
IRQ,CAN,580,Asylum applicants (2015)
IRQ,USA,1203,Asylum applicants (2015)
IRQ,EGY,1406,Asylum applicants (2015)
IRQ,AUT,13319,Asylum applicants (2015)
IRQ,BEL,9215,Asylum applicants (2015)
IRQ,BGR,6910,Asylum applicants (2015)
IRQ,FIN,19791,Asylum applicants (2015)
IRQ,FRA,3080,Asylum applicants (2015)
IRQ,DEU,29784,Asylum applicants (2015)
IRQ,GRC,578,Asylum applicants (2015)
IRQ,HUN,9279,Asylum applicants (2015)
IRQ,ITA,505,Asylum applicants (2015)
IRQ,MKD,172,Asylum applicants (2015)
IRQ,NLD,3009,Asylum applicants (2015)
IRQ,NOR,2929,Asylum applicants (2015)
IRQ,ROU,214,Asylum applicants (2015)
IRQ,SRB,76009,Asylum applicants (2015)
IRQ,SVK,172,Asylum applicants (2015)
IRQ,ESP,135,Asylum applicants (2015)
IRQ,SWE,20257,Asylum applicants (2015)
IRQ,CHE,2388,Asylum applicants (2015)
IRQ,GBR,3230,Asylum applicants (2015)
IRQ,JOR,8628,Asylum applicants (2015)
IRQ,LBN,7068,Asylum applicants (2015)
IRQ,SYR,3495,Asylum applicants (2015)
IRQ,TUR,55574,Asylum applicants (2015)
IRQ,IND,251,Asylum applicants (2015)
IRQ,IDN,440,Asylum applicants (2015)
IRQ,MYS,477,Asylum applicants (2015)
IRQ,THA,149,Asylum applicants (2015)
IRQ,AUS,1020,Asylum applicants (2015)
IRQ,CAN,1892,Refugees (2015)
IRQ,USA,5760,Refugees (2015)
IRQ,EGY,4347,Refugees (2015)
IRQ,AUT,3732,Refugees (2015)
IRQ,BEL,1943,Refugees (2015)
IRQ,BGR,1339,Refugees (2015)
IRQ,FIN,4124,Refugees (2015)
IRQ,FRA,4787,Refugees (2015)
IRQ,DEU,51396,Refugees (2015)
IRQ,GRC,4348,Refugees (2015)
IRQ,ITA,3428,Refugees (2015)
IRQ,NLD,12397,Refugees (2015)
IRQ,NOR,4916,Refugees (2015)
IRQ,SWE,23886,Refugees (2015)
IRQ,CHE,3501,Refugees (2015)
IRQ,GBR,3014,Refugees (2015)
IRQ,ARM,1019,Refugees (2015)
IRQ,JOR,33256,Refugees (2015)
IRQ,LBN,7234,Refugees (2015)
IRQ,SYR,18253,Refugees (2015)
IRQ,TUR,24135,Refugees (2015)
IRQ,YEM,3404,Refugees (2015)
IRQ,IRN,28268,Refugees (2015)
IRQ,AUS,2925,Refugees (2015)
ISR,CAN,27300,Migrants (2015)
ISR,USA,135900,Migrants (2015)
ISR,EGY,700,Migrants (2015)
ISR,ZAF,4700,Migrants (2015)
ISR,AUT,2500,Migrants (2015)
ISR,BEL,1500,Migrants (2015)
ISR,BGR,400,Migrants (2015)
ISR,CZE,400,Migrants (2015)
ISR,DNK,1700,Migrants (2015)
ISR,FIN,900,Migrants (2015)
ISR,FRA,9100,Migrants (2015)
ISR,DEU,14900,Migrants (2015)
ISR,GRC,700,Migrants (2015)
ISR,HUN,1600,Migrants (2015)
ISR,ITA,3800,Migrants (2015)
ISR,NLD,5000,Migrants (2015)
ISR,NOR,800,Migrants (2015)
ISR,POL,300,Migrants (2015)
ISR,PRT,300,Migrants (2015)
ISR,ROU,1700,Migrants (2015)
ISR,SRB,100,Migrants (2015)
ISR,SVK,100,Migrants (2015)
ISR,ESP,2800,Migrants (2015)
ISR,SWE,2600,Migrants (2015)
ISR,CHE,3800,Migrants (2015)
ISR,GBR,19600,Migrants (2015)
ISR,BLR,300,Migrants (2015)
ISR,RUS,3600,Migrants (2015)
ISR,UKR,3700,Migrants (2015)
ISR,JOR,1600,Migrants (2015)
ISR,LBN,400,Migrants (2015)
ISR,PSE,62800,Migrants (2015)
ISR,TUR,2700,Migrants (2015)
ISR,PHL,600,Migrants (2015)
ISR,AUS,12100,Migrants (2015)
ISR,ARG,500,Migrants (2015)
ISR,BRA,2400,Migrants (2015)
ISR,COL,400,Migrants (2015)
ISR,ECU,500,Migrants (2015)
ISR,GTM,100,Migrants (2015)
ISR,MEX,1100,Migrants (2015)
ISR,PER,500,Migrants (2015)
ISR,VEN,400,Migrants (2015)
JOR,CAN,11000,Migrants (2015)
JOR,USA,64800,Migrants (2015)
JOR,DZA,4000,Migrants (2015)
JOR,EGY,5800,Migrants (2015)
JOR,AUT,700,Migrants (2015)
JOR,BEL,400,Migrants (2015)
JOR,BGR,100,Migrants (2015)
JOR,CZE,100,Migrants (2015)
JOR,DNK,1200,Migrants (2015)
JOR,FIN,300,Migrants (2015)
JOR,FRA,1400,Migrants (2015)
JOR,DEU,12600,Migrants (2015)
JOR,GRC,800,Migrants (2015)
JOR,HUN,300,Migrants (2015)
JOR,ITA,2900,Migrants (2015)
JOR,NLD,900,Migrants (2015)
JOR,NOR,400,Migrants (2015)
JOR,POL,100,Migrants (2015)
JOR,ESP,2200,Migrants (2015)
JOR,SWE,3700,Migrants (2015)
JOR,CHE,600,Migrants (2015)
JOR,GBR,6300,Migrants (2015)
JOR,RUS,800,Migrants (2015)
JOR,UKR,3700,Migrants (2015)
JOR,BHR,14400,Migrants (2015)
JOR,IRQ,10300,Migrants (2015)
JOR,LBN,400,Migrants (2015)
JOR,PSE,55700,Migrants (2015)
JOR,QAT,32200,Migrants (2015)
JOR,SAU,182100,Migrants (2015)
JOR,TUR,900,Migrants (2015)
JOR,ARE,167500,Migrants (2015)
JOR,LKA,200,Migrants (2015)
JOR,IDN,11600,Migrants (2015)
JOR,PHL,100,Migrants (2015)
JOR,AUS,6200,Migrants (2015)
JOR,BRA,1200,Migrants (2015)
JOR,COL,100,Migrants (2015)
JOR,VEN,200,Migrants (2015)
JOR,USA,331,Asylum applicants (2015)
JOR,DEU,136,Asylum applicants (2015)
JOR,SWE,213,Asylum applicants (2015)
LBN,CAN,90500,Migrants (2015)
LBN,USA,123300,Migrants (2015)
LBN,DZA,2200,Migrants (2015)
LBN,EGY,3500,Migrants (2015)
LBN,MRT,100,Migrants (2015)
LBN,MAR,1300,Migrants (2015)
LBN,ZAF,900,Migrants (2015)
LBN,AUT,1800,Migrants (2015)
LBN,BEL,2600,Migrants (2015)
LBN,BGR,600,Migrants (2015)
LBN,CZE,300,Migrants (2015)
LBN,DNK,13000,Migrants (2015)
LBN,FIN,600,Migrants (2015)
LBN,FRA,47100,Migrants (2015)
LBN,DEU,79500,Migrants (2015)
LBN,GRC,2000,Migrants (2015)
LBN,HUN,300,Migrants (2015)
LBN,ITA,7000,Migrants (2015)
LBN,NLD,3400,Migrants (2015)
LBN,NOR,1800,Migrants (2015)
LBN,POL,300,Migrants (2015)
LBN,ROU,100,Migrants (2015)
LBN,SVK,100,Migrants (2015)
LBN,ESP,3300,Migrants (2015)
LBN,SWE,26200,Migrants (2015)
LBN,CHE,6100,Migrants (2015)
LBN,GBR,17100,Migrants (2015)
LBN,ARM,900,Migrants (2015)
LBN,RUS,900,Migrants (2015)
LBN,UKR,1700,Migrants (2015)
LBN,BHR,4500,Migrants (2015)
LBN,IRQ,1500,Migrants (2015)
LBN,ISR,6200,Migrants (2015)
LBN,JOR,1900,Migrants (2015)
LBN,PSE,3300,Migrants (2015)
LBN,QAT,8200,Migrants (2015)
LBN,SAU,116500,Migrants (2015)
LBN,TUR,1100,Migrants (2015)
LBN,ARE,52100,Migrants (2015)
LBN,LKA,700,Migrants (2015)
LBN,PHL,100,Migrants (2015)
LBN,AUS,96300,Migrants (2015)
LBN,ARG,700,Migrants (2015)
LBN,BRA,14700,Migrants (2015)
LBN,COL,1100,Migrants (2015)
LBN,ECU,400,Migrants (2015)
LBN,MEX,900,Migrants (2015)
LBN,VEN,7400,Migrants (2015)
LBN,CAN,166,Asylum applicants (2015)
LBN,USA,158,Asylum applicants (2015)
LBN,AUT,179,Asylum applicants (2015)
LBN,BEL,158,Asylum applicants (2015)
LBN,DEU,1284,Asylum applicants (2015)
LBN,NOR,151,Asylum applicants (2015)
LBN,SRB,917,Asylum applicants (2015)
LBN,SWE,732,Asylum applicants (2015)
LBN,SYR,148,Asylum applicants (2015)
LBN,AUS,157,Asylum applicants (2015)
LBN,BRA,407,Asylum applicants (2015)
PSE,CAN,8400,Migrants (2015)
PSE,USA,36200,Migrants (2015)
PSE,DZA,56900,Migrants (2015)
PSE,EGY,150400,Migrants (2015)
PSE,MRT,100,Migrants (2015)
PSE,AUT,200,Migrants (2015)
PSE,BEL,500,Migrants (2015)
PSE,FRA,900,Migrants (2015)
PSE,GRC,1000,Migrants (2015)
PSE,ITA,300,Migrants (2015)
PSE,NOR,3300,Migrants (2015)
PSE,SWE,5200,Migrants (2015)
PSE,CHE,100,Migrants (2015)
PSE,RUS,500,Migrants (2015)
PSE,UKR,1500,Migrants (2015)
PSE,BHR,4600,Migrants (2015)
PSE,IRQ,12000,Migrants (2015)
PSE,JOR,2142700,Migrants (2015)
PSE,LBN,515500,Migrants (2015)
PSE,QAT,5500,Migrants (2015)
PSE,SYR,238800,Migrants (2015)
PSE,TUR,700,Migrants (2015)
PSE,ARE,54000,Migrants (2015)
PSE,YEM,3700,Migrants (2015)
PSE,AUS,3100,Migrants (2015)
PSE,HND,100,Migrants (2015)
PSE,VEN,400,Migrants (2015)
PSE,CAN,152,Asylum applicants (2015)
PSE,FRA,332,Asylum applicants (2015)
PSE,HUN,1036,Asylum applicants (2015)
PSE,ITA,127,Asylum applicants (2015)
PSE,SRB,1592,Asylum applicants (2015)
PSE,ESP,809,Asylum applicants (2015)
PSE,SWE,405,Asylum applicants (2015)
PSE,GBR,169,Asylum applicants (2015)
PSE,TUR,416,Asylum applicants (2015)
PSE,MYS,237,Asylum applicants (2015)
PSE,BRA,142,Asylum applicants (2015)
PSE,DZA,4016,Refugees (2015)
PSE,EGY,70021,Refugees (2015)
PSE,IRQ,9250,Refugees (2015)
QAT,CAN,1900,Migrants (2015)
QAT,EGY,400,Migrants (2015)
QAT,FRA,100,Migrants (2015)
QAT,GRC,1100,Migrants (2015)
QAT,NLD,100,Migrants (2015)
QAT,SWE,100,Migrants (2015)
QAT,GBR,2700,Migrants (2015)
QAT,BHR,300,Migrants (2015)
QAT,JOR,200,Migrants (2015)
QAT,PSE,10100,Migrants (2015)
QAT,ARE,3900,Migrants (2015)
QAT,LKA,200,Migrants (2015)
QAT,PHL,100,Migrants (2015)
QAT,AUS,900,Migrants (2015)
SAU,CAN,25100,Migrants (2015)
SAU,USA,62400,Migrants (2015)
SAU,DZA,7000,Migrants (2015)
SAU,EGY,9100,Migrants (2015)
SAU,MRT,300,Migrants (2015)
SAU,ZAF,600,Migrants (2015)
SAU,AUT,400,Migrants (2015)
SAU,CZE,100,Migrants (2015)
SAU,DNK,200,Migrants (2015)
