source,target,count,label
DOM,BLR,0,1990-1995
DOM,EST,1,2005-2010
DOM,EST,0,2000-2005
DOM,EST,0,1995-2000
DOM,EST,0,1990-1995
DOM,KAZ,36,2005-2010
DOM,KAZ,1,2000-2005
DOM,KAZ,0,1995-2000
DOM,KAZ,0,1990-1995
DOM,LTU,2,2005-2010
DOM,LTU,1,2000-2005
DOM,LTU,0,1995-2000
DOM,LTU,0,1990-1995
DOM,LVA,3,2005-2010
DOM,LVA,3,2000-2005
DOM,LVA,0,1995-2000
DOM,LVA,0,1990-1995
DOM,MDA,1,2005-2010
DOM,MDA,0,2000-2005
DOM,MDA,0,1995-2000
DOM,MDA,0,1990-1995
DOM,RUS,47,2005-2010
DOM,RUS,9,2000-2005
DOM,RUS,0,1995-2000
DOM,RUS,0,1990-1995
DOM,UKR,17,2005-2010
DOM,UKR,2,2000-2005
DOM,UKR,0,1995-2000
DOM,UKR,0,1990-1995
ECU,RUS,27,2005-2010
ECU,RUS,0,2000-2005
ECU,RUS,14,1995-2000
ECU,RUS,0,1990-1995
GLP,LTU,3,2005-2010
GLP,LTU,2,2000-2005
GLP,LTU,0,1995-2000
GLP,LTU,0,1990-1995
GLP,LVA,3,2005-2010
GLP,LVA,2,2000-2005
GLP,LVA,0,1995-2000
GLP,LVA,0,1990-1995
GLP,RUS,27,2005-2010
GLP,RUS,15,2000-2005
GLP,RUS,5,1995-2000
GLP,RUS,8,1990-1995
GRD,RUS,13,2005-2010
GRD,RUS,8,2000-2005
GRD,RUS,0,1995-2000
GRD,RUS,0,1990-1995
GUF,LTU,1,2005-2010
GUF,LTU,0,2000-2005
GUF,LTU,0,1995-2000
GUF,LTU,0,1990-1995
GUF,LVA,2,2005-2010
GUF,LVA,0,2000-2005
GUF,LVA,0,1995-2000
GUF,LVA,0,1990-1995
GUF,RUS,15,2005-2010
GUF,RUS,1,2000-2005
GUF,RUS,16,1995-2000
GUF,RUS,31,1990-1995
HND,KAZ,15,2005-2010
HND,KAZ,13,2000-2005
HND,KAZ,0,1995-2000
HND,KAZ,1,1990-1995
HND,RUS,2,2005-2010
HND,RUS,4,2000-2005
HND,RUS,1,1995-2000
HND,RUS,7,1990-1995
HND,UKR,1,2005-2010
HND,UKR,0,2000-2005
HND,UKR,0,1995-2000
HND,UKR,0,1990-1995
HND,UZB,1,2005-2010
HND,UZB,1,2000-2005
HND,UZB,0,1995-2000
HND,UZB,0,1990-1995
HTI,RUS,16,2005-2010
HTI,RUS,10,2000-2005
HTI,RUS,0,1995-2000
HTI,RUS,1,1990-1995
JAM,LVA,1,2005-2010
JAM,LVA,1,2000-2005
JAM,LVA,0,1995-2000
JAM,LVA,0,1990-1995
MEX,AZE,12,2005-2010
MEX,AZE,11,2000-2005
MEX,AZE,0,1995-2000
MEX,AZE,0,1990-1995
MEX,BLR,7,2005-2010
MEX,BLR,12,2000-2005
MEX,BLR,0,1995-2000
MEX,BLR,0,1990-1995
MEX,EST,3,2005-2010
MEX,EST,3,2000-2005
MEX,EST,0,1995-2000
MEX,EST,0,1990-1995
MEX,KAZ,1102,2005-2010
MEX,KAZ,1046,2000-2005
MEX,KAZ,0,1995-2000
MEX,KAZ,0,1990-1995
MEX,KGZ,9,2005-2010
MEX,KGZ,3,2000-2005
MEX,KGZ,0,1995-2000
MEX,KGZ,0,1990-1995
MEX,LTU,25,2005-2010
MEX,LTU,20,2000-2005
MEX,LTU,0,1995-2000
MEX,LTU,0,1990-1995
MEX,LVA,42,2005-2010
MEX,LVA,33,2000-2005
MEX,LVA,0,1995-2000
MEX,LVA,3,1990-1995
MEX,MDA,6,2005-2010
MEX,MDA,0,2000-2005
MEX,MDA,0,1995-2000
MEX,MDA,0,1990-1995
MEX,RUS,270,2005-2010
MEX,RUS,182,2000-2005
MEX,RUS,2,1995-2000
MEX,RUS,2,1990-1995
MEX,TKM,8,2005-2010
MEX,TKM,6,2000-2005
MEX,TKM,0,1995-2000
MEX,TKM,0,1990-1995
MEX,UKR,83,2005-2010
MEX,UKR,29,2000-2005
MEX,UKR,0,1995-2000
MEX,UKR,0,1990-1995
MEX,UZB,51,2005-2010
MEX,UZB,47,2000-2005
MEX,UZB,0,1995-2000
MEX,UZB,0,1990-1995
MTQ,LTU,1,2005-2010
MTQ,LTU,1,2000-2005
MTQ,LTU,0,1995-2000
MTQ,LTU,0,1990-1995
MTQ,LVA,1,2005-2010
MTQ,LVA,1,2000-2005
MTQ,LVA,0,1995-2000
MTQ,LVA,0,1990-1995
MTQ,RUS,12,2005-2010
MTQ,RUS,7,2000-2005
MTQ,RUS,2,1995-2000
MTQ,RUS,6,1990-1995
NIC,AZE,1,2005-2010
NIC,AZE,0,2000-2005
NIC,AZE,0,1995-2000
NIC,AZE,0,1990-1995
NIC,BLR,2,2005-2010
NIC,BLR,3,2000-2005
NIC,BLR,0,1995-2000
NIC,BLR,2,1990-1995
NIC,EST,1,2005-2010
NIC,EST,1,2000-2005
NIC,EST,0,1995-2000
NIC,EST,0,1990-1995
NIC,KAZ,50,2005-2010
NIC,KAZ,6,2000-2005
NIC,KAZ,0,1995-2000
NIC,KAZ,0,1990-1995
NIC,RUS,48,2005-2010
NIC,RUS,35,2000-2005
NIC,RUS,9,1995-2000
NIC,RUS,26,1990-1995
NIC,UKR,21,2005-2010
NIC,UKR,8,2000-2005
NIC,UKR,1,1995-2000
NIC,UKR,3,1990-1995
PAN,AZE,1,2005-2010
PAN,AZE,1,2000-2005
PAN,AZE,0,1995-2000
PAN,AZE,0,1990-1995
PAN,KAZ,66,2005-2010
PAN,KAZ,54,2000-2005
PAN,KAZ,0,1995-2000
PAN,KAZ,0,1990-1995
PAN,KGZ,1,2005-2010
PAN,KGZ,0,2000-2005
PAN,KGZ,0,1995-2000
PAN,KGZ,0,1990-1995
PAN,LTU,2,2005-2010
PAN,LTU,1,2000-2005
PAN,LTU,0,1995-2000
PAN,LTU,0,1990-1995
PAN,LVA,1,2005-2010
PAN,LVA,1,2000-2005
PAN,LVA,0,1995-2000
PAN,LVA,0,1990-1995
PAN,RUS,5,2005-2010
PAN,RUS,2,2000-2005
PAN,RUS,0,1995-2000
PAN,RUS,1,1990-1995
PAN,TKM,1,2005-2010
PAN,TKM,0,2000-2005
PAN,TKM,0,1995-2000
PAN,TKM,0,1990-1995
PAN,UKR,3,2005-2010
PAN,UKR,0,2000-2005
PAN,UKR,0,1995-2000
PAN,UKR,0,1990-1995
PAN,UZB,3,2005-2010
PAN,UZB,2,2000-2005
PAN,UZB,0,1995-2000
PAN,UZB,0,1990-1995
PER,AZE,2,2005-2010
PER,AZE,1,2000-2005
PER,AZE,0,1995-2000
PER,AZE,0,1990-1995
PER,BLR,6,2005-2010
PER,BLR,14,2000-2005
PER,BLR,2,1995-2000
PER,BLR,10,1990-1995
PER,EST,2,2005-2010
PER,EST,3,2000-2005
PER,EST,0,1995-2000
PER,EST,0,1990-1995
PER,KAZ,177,2005-2010
PER,KAZ,32,2000-2005
PER,KAZ,0,1995-2000
PER,KAZ,0,1990-1995
PER,LTU,12,2005-2010
PER,LTU,12,2000-2005
PER,LTU,0,1995-2000
PER,LTU,1,1990-1995
PER,LVA,10,2005-2010
PER,LVA,8,2000-2005
PER,LVA,3,1995-2000
PER,LVA,5,1990-1995
PER,MDA,2,2005-2010
PER,MDA,0,2000-2005
PER,MDA,0,1995-2000
PER,MDA,0,1990-1995
PER,RUS,166,2005-2010
PER,RUS,160,2000-2005
PER,RUS,49,1995-2000
PER,RUS,203,1990-1995
PER,UKR,66,2005-2010
PER,UKR,32,2000-2005
PER,UKR,0,1995-2000
PER,UKR,7,1990-1995
PER,UZB,2,2005-2010
PER,UZB,1,2000-2005
PER,UZB,0,1995-2000
PER,UZB,0,1990-1995
PRI,EST,2,2005-2010
PRI,EST,2,2000-2005
PRI,EST,0,1995-2000
PRI,EST,0,1990-1995
PRI,KAZ,11,2005-2010
PRI,KAZ,3,2000-2005
PRI,KAZ,0,1995-2000
PRI,KAZ,0,1990-1995
PRI,LTU,33,2005-2010
PRI,LTU,31,2000-2005
PRI,LTU,0,1995-2000
PRI,LTU,0,1990-1995
PRI,LVA,18,2005-2010
PRI,LVA,16,2000-2005
PRI,LVA,0,1995-2000
PRI,LVA,1,1990-1995
PRI,MDA,6,2005-2010
PRI,MDA,0,2000-2005
PRI,MDA,0,1995-2000
PRI,MDA,0,1990-1995
PRI,RUS,151,2005-2010
PRI,RUS,110,2000-2005
PRI,RUS,0,1995-2000
PRI,RUS,2,1990-1995
PRI,TJK,1,2005-2010
PRI,TJK,0,2000-2005
PRI,TJK,0,1995-2000
PRI,TJK,0,1990-1995
PRI,UKR,4,2005-2010
PRI,UKR,2,2000-2005
PRI,UKR,0,1995-2000
PRI,UKR,0,1990-1995
PRI,UZB,2,2005-2010
PRI,UZB,1,2000-2005
PRI,UZB,0,1995-2000
PRI,UZB,0,1990-1995
PRY,BLR,1,2005-2010
PRY,BLR,0,2000-2005
PRY,BLR,0,1995-2000
PRY,BLR,0,1990-1995
PRY,KAZ,32,2005-2010
PRY,KAZ,0,2000-2005
PRY,KAZ,0,1995-2000
PRY,KAZ,0,1990-1995
PRY,LTU,1,2005-2010
PRY,LTU,0,2000-2005
PRY,LTU,0,1995-2000
PRY,LTU,0,1990-1995
PRY,RUS,1,2005-2010
PRY,RUS,0,2000-2005
PRY,RUS,7,1995-2000
PRY,RUS,6,1990-1995
PRY,UKR,15,2005-2010
PRY,UKR,0,2000-2005
PRY,UKR,0,1995-2000
PRY,UKR,0,1990-1995
SLV,KAZ,2,2005-2010
SLV,KAZ,0,2000-2005
SLV,KAZ,0,1995-2000
SLV,KAZ,0,1990-1995
SLV,RUS,5,2005-2010
SLV,RUS,3,2000-2005
SLV,RUS,10,1995-2000
SLV,RUS,12,1990-1995
SLV,UKR,1,2005-2010
SLV,UKR,0,2000-2005
SLV,UKR,0,1995-2000
SLV,UKR,0,1990-1995
TTO,LVA,1,2005-2010
TTO,LVA,2,2000-2005
TTO,LVA,0,1995-2000
TTO,LVA,0,1990-1995
TTO,RUS,2,2005-2010
TTO,RUS,1,2000-2005
TTO,RUS,0,1995-2000
TTO,RUS,1,1990-1995
URY,KAZ,3,2005-2010
URY,KAZ,0,2000-2005
URY,KAZ,0,1995-2000
URY,KAZ,0,1990-1995
URY,LTU,14,2005-2010
URY,LTU,11,2000-2005
URY,LTU,0,1995-2000
URY,LTU,0,1990-1995
URY,LVA,6,2005-2010
URY,LVA,6,2000-2005
URY,LVA,1,1995-2000
URY,LVA,2,1990-1995
URY,MDA,1,2005-2010
URY,MDA,0,2000-2005
URY,MDA,0,1995-2000
URY,MDA,0,1990-1995
URY,RUS,50,2005-2010
URY,RUS,27,2000-2005
URY,RUS,1,1995-2000
URY,RUS,30,1990-1995
VEN,BLR,1,2005-2010
VEN,BLR,0,2000-2005
VEN,BLR,0,1995-2000
VEN,BLR,0,1990-1995
VEN,KAZ,30,2005-2010
VEN,KAZ,2,2000-2005
VEN,KAZ,0,1995-2000
VEN,KAZ,0,1990-1995
VEN,LTU,8,2005-2010
VEN,LTU,5,2000-2005
VEN,LTU,0,1995-2000
VEN,LTU,0,1990-1995
VEN,LVA,17,2005-2010
VEN,LVA,14,2000-2005
VEN,LVA,1,1995-2000
VEN,LVA,4,1990-1995
VEN,RUS,17,2005-2010
VEN,RUS,6,2000-2005
VEN,RUS,0,1995-2000
VEN,RUS,2,1990-1995
VEN,UKR,11,2005-2010
VEN,UKR,0,2000-2005
VEN,UKR,0,1995-2000
VEN,UKR,0,1990-1995
VEN,UZB,1,2005-2010
VEN,UZB,0,2000-2005
VEN,UZB,0,1995-2000
VEN,UZB,0,1990-1995
VIR,LTU,1,2005-2010
VIR,LTU,1,2000-2005
VIR,LTU,0,1995-2000
VIR,LTU,0,1990-1995
VIR,LVA,1,2005-2010
VIR,LVA,1,2000-2005
VIR,LVA,0,1995-2000
VIR,LVA,0,1990-1995
VIR,RUS,8,2005-2010
VIR,RUS,8,2000-2005
VIR,RUS,3,1995-2000
VIR,RUS,13,1990-1995
ARG,ARE,55,2005-2010
ARG,ARE,3,2000-2005
ARG,ARE,1,1995-2000
ARG,ARE,8,1990-1995
ARG,BHR,16,2005-2010
ARG,BHR,0,2000-2005
ARG,BHR,0,1995-2000
ARG,BHR,0,1990-1995
ARG,CYP,111,2005-2010
ARG,CYP,134,2000-2005
ARG,CYP,51,1995-2000
ARG,CYP,49,1990-1995
ARG,IRQ,2,2005-2010
ARG,IRQ,1,2000-2005
ARG,IRQ,2,1995-2000
ARG,IRQ,12,1990-1995
ARG,ISR,18147,2005-2010
ARG,ISR,11262,2000-2005
ARG,ISR,2976,1995-2000
ARG,ISR,9506,1990-1995
ARG,JOR,8,2005-2010
ARG,JOR,2,2000-2005
ARG,JOR,1,1995-2000
ARG,JOR,77,1990-1995
ARG,LBN,2,2005-2010
ARG,LBN,1,2000-2005
ARG,LBN,2,1995-2000
ARG,LBN,983,1990-1995
ARG,PSE,2,2005-2010
ARG,PSE,0,2000-2005
ARG,PSE,0,1995-2000
ARG,PSE,38,1990-1995
ARG,QAT,14,2005-2010
ARG,QAT,1,2000-2005
ARG,QAT,0,1995-2000
ARG,QAT,0,1990-1995
ARG,SAU,3,2005-2010
ARG,SAU,6,2000-2005
ARG,SAU,0,1995-2000
ARG,SAU,0,1990-1995
ARG,SYR,10,2005-2010
ARG,SYR,73,2000-2005
ARG,SYR,0,1995-2000
ARG,SYR,0,1990-1995
ARG,TUR,820,2005-2010
ARG,TUR,561,2000-2005
ARG,TUR,30,1995-2000
ARG,TUR,204,1990-1995
BHS,ARE,2,2005-2010
BHS,ARE,0,2000-2005
BHS,ARE,0,1995-2000
BHS,ARE,0,1990-1995
BHS,CYP,4,2005-2010
BHS,CYP,3,2000-2005
BHS,CYP,0,1995-2000
BHS,CYP,1,1990-1995
BHS,ISR,16,2005-2010
BHS,ISR,6,2000-2005
BHS,ISR,0,1995-2000
BHS,ISR,4,1990-1995
BHS,QAT,1,2005-2010
BHS,QAT,0,2000-2005
BHS,QAT,0,1995-2000
BHS,QAT,0,1990-1995
BHS,TUR,20,2005-2010
BHS,TUR,12,2000-2005
BHS,TUR,0,1995-2000
BHS,TUR,3,1990-1995
BLZ,TUR,1,2005-2010
BLZ,TUR,1,2000-2005
BLZ,TUR,0,1995-2000
BLZ,TUR,1,1990-1995
BOL,CYP,4,2005-2010
BOL,CYP,3,2000-2005
BOL,CYP,4,1995-2000
BOL,CYP,6,1990-1995
BOL,TUR,3,2005-2010
BOL,TUR,2,2000-2005
BOL,TUR,0,1995-2000
BOL,TUR,4,1990-1995
BRA,ARE,61,2005-2010
BRA,ARE,10,2000-2005
BRA,ARE,0,1995-2000
BRA,ARE,0,1990-1995
BRA,BHR,7,2005-2010
BRA,BHR,0,2000-2005
BRA,BHR,0,1995-2000
BRA,BHR,0,1990-1995
BRA,CYP,102,2005-2010
BRA,CYP,125,2000-2005
BRA,CYP,15,1995-2000
BRA,CYP,17,1990-1995
BRA,IRQ,1,2005-2010
BRA,IRQ,1,2000-2005
BRA,IRQ,0,1995-2000
BRA,IRQ,3,1990-1995
BRA,ISR,4461,2005-2010
BRA,ISR,3127,2000-2005
BRA,ISR,245,1995-2000
BRA,ISR,1736,1990-1995
BRA,PSE,1,2005-2010
BRA,PSE,1,2000-2005
BRA,PSE,0,1995-2000
BRA,PSE,27,1990-1995
BRA,QAT,16,2005-2010
BRA,QAT,2,2000-2005
BRA,QAT,0,1995-2000
BRA,QAT,0,1990-1995
BRA,SAU,2,2005-2010
BRA,SAU,8,2000-2005
BRA,SAU,0,1995-2000
BRA,SAU,0,1990-1995
BRA,TUR,1254,2005-2010
BRA,TUR,1105,2000-2005
BRA,TUR,1,1995-2000
BRA,TUR,11,1990-1995
CHL,ARE,3,2005-2010
CHL,ARE,1,2000-2005
CHL,ARE,0,1995-2000
CHL,ARE,0,1990-1995
CHL,BHR,1,2005-2010
CHL,BHR,0,2000-2005
CHL,BHR,0,1995-2000
CHL,BHR,0,1990-1995
CHL,CYP,20,2005-2010
CHL,CYP,18,2000-2005
CHL,CYP,0,1995-2000
CHL,CYP,0,1990-1995
CHL,ISR,1517,2005-2010
CHL,ISR,832,2000-2005
CHL,ISR,1,1995-2000
CHL,ISR,377,1990-1995
CHL,JOR,1,2005-2010
CHL,JOR,0,2000-2005
CHL,JOR,0,1995-2000
CHL,JOR,10,1990-1995
CHL,QAT,9,2005-2010
CHL,QAT,0,2000-2005
CHL,QAT,0,1995-2000
CHL,QAT,0,1990-1995
CHL,SYR,2,2005-2010
CHL,SYR,3,2000-2005
CHL,SYR,0,1995-2000
CHL,SYR,0,1990-1995
CHL,TUR,111,2005-2010
CHL,TUR,35,2000-2005
CHL,TUR,0,1995-2000
CHL,TUR,0,1990-1995
COL,ARE,2,2005-2010
COL,ARE,0,2000-2005
COL,ARE,0,1995-2000
COL,ARE,2,1990-1995
COL,CYP,6,2005-2010
COL,CYP,8,2000-2005
COL,CYP,10,1995-2000
COL,CYP,22,1990-1995
COL,ISR,330,2005-2010
COL,ISR,95,2000-2005
COL,ISR,95,1995-2000
COL,ISR,865,1990-1995
COL,JOR,1,2005-2010
COL,JOR,0,2000-2005
COL,JOR,0,1995-2000
COL,JOR,21,1990-1995
COL,SAU,1,2005-2010
COL,SAU,0,2000-2005
COL,SAU,0,1995-2000
COL,SAU,0,1990-1995
COL,SYR,2,2005-2010
COL,SYR,6,2000-2005
COL,SYR,0,1995-2000
COL,SYR,0,1990-1995
COL,TUR,1,2005-2010
COL,TUR,1,2000-2005
COL,TUR,0,1995-2000
COL,TUR,13,1990-1995
CRI,ARE,1,2005-2010
CRI,ARE,0,2000-2005
CRI,ARE,0,1995-2000
CRI,ARE,0,1990-1995
CRI,CYP,3,2005-2010
CRI,CYP,3,2000-2005
CRI,CYP,0,1995-2000
CRI,CYP,1,1990-1995
CRI,ISR,43,2005-2010
CRI,ISR,7,2000-2005
CRI,ISR,1,1995-2000
CRI,ISR,57,1990-1995
CRI,JOR,1,2005-2010
CRI,JOR,0,2000-2005
CRI,JOR,0,1995-2000
CRI,JOR,1,1990-1995
CRI,SYR,1,2005-2010
CRI,SYR,0,2000-2005
CRI,SYR,0,1995-2000
CRI,SYR,0,1990-1995
CRI,TUR,61,2005-2010
CRI,TUR,41,2000-2005
CRI,TUR,0,1995-2000
CRI,TUR,13,1990-1995
CUB,CYP,13,2005-2010
CUB,CYP,11,2000-2005
CUB,CYP,5,1995-2000
CUB,CYP,9,1990-1995
CUB,ISR,5,2005-2010
CUB,ISR,2,2000-2005
CUB,ISR,5,1995-2000
CUB,ISR,109,1990-1995
CUB,JOR,1,2005-2010
CUB,JOR,0,2000-2005
CUB,JOR,0,1995-2000
CUB,JOR,14,1990-1995
CUB,SYR,1,2005-2010
CUB,SYR,0,2000-2005
CUB,SYR,0,1995-2000
CUB,SYR,0,1990-1995
CUB,TUR,31,2005-2010
CUB,TUR,19,2000-2005
CUB,TUR,1,1995-2000
CUB,TUR,19,1990-1995
DOM,ARE,1,2005-2010
DOM,ARE,1,2000-2005
DOM,ARE,0,1995-2000
DOM,ARE,0,1990-1995
DOM,BHR,6,2005-2010
DOM,BHR,0,2000-2005
DOM,BHR,0,1995-2000
DOM,BHR,0,1990-1995
DOM,CYP,7,2005-2010
DOM,CYP,5,2000-2005
DOM,CYP,1,1995-2000
DOM,CYP,2,1990-1995
DOM,ISR,68,2005-2010
DOM,ISR,17,2000-2005
DOM,ISR,0,1995-2000
DOM,ISR,24,1990-1995
DOM,SYR,1,2005-2010
DOM,SYR,0,2000-2005
DOM,SYR,0,1995-2000
DOM,SYR,0,1990-1995
DOM,TUR,104,2005-2010
DOM,TUR,51,2000-2005
DOM,TUR,0,1995-2000
DOM,TUR,2,1990-1995
ECU,CYP,2,2005-2010
ECU,CYP,2,2000-2005
ECU,CYP,3,1995-2000
ECU,CYP,1,1990-1995
GLP,ARE,123,2005-2010
GLP,ARE,24,2000-2005
GLP,ARE,0,1995-2000
GLP,ARE,0,1990-1995
GLP,BHR,16,2005-2010
GLP,BHR,1,2000-2005
GLP,BHR,0,1995-2000
GLP,BHR,0,1990-1995
GLP,CYP,6,2005-2010
GLP,CYP,5,2000-2005
GLP,CYP,0,1995-2000
GLP,CYP,0,1990-1995
GLP,ISR,468,2005-2010
GLP,ISR,214,2000-2005
GLP,ISR,0,1995-2000
GLP,ISR,1,1990-1995
GLP,KWT,9,2005-2010
GLP,KWT,3,2000-2005
GLP,KWT,0,1995-2000
GLP,KWT,0,1990-1995
GLP,QAT,32,2005-2010
GLP,QAT,4,2000-2005
GLP,QAT,0,1995-2000
GLP,QAT,0,1990-1995
GLP,TUR,122,2005-2010
GLP,TUR,73,2000-2005
GLP,TUR,8,1995-2000
GLP,TUR,18,1990-1995
GTM,ISR,10,2005-2010
GTM,ISR,4,2000-2005
GTM,ISR,2,1995-2000
GTM,ISR,99,1990-1995
GTM,TUR,7,2005-2010
GTM,TUR,16,2000-2005
GTM,TUR,3,1995-2000
GTM,TUR,20,1990-1995
GUF,ARE,65,2005-2010
GUF,ARE,1,2000-2005
GUF,ARE,0,1995-2000
GUF,ARE,0,1990-1995
GUF,BHR,8,2005-2010
GUF,BHR,0,2000-2005
GUF,BHR,0,1995-2000
GUF,BHR,0,1990-1995
GUF,CYP,3,2005-2010
GUF,CYP,0,2000-2005
GUF,CYP,0,1995-2000
GUF,CYP,0,1990-1995
GUF,ISR,249,2005-2010
GUF,ISR,10,2000-2005
GUF,ISR,0,1995-2000
GUF,ISR,2,1990-1995
GUF,KWT,5,2005-2010
GUF,KWT,0,2000-2005
GUF,KWT,0,1995-2000
GUF,KWT,0,1990-1995
GUF,QAT,17,2005-2010
GUF,QAT,0,2000-2005
GUF,QAT,0,1995-2000
GUF,QAT,0,1990-1995
GUF,TUR,51,2005-2010
GUF,TUR,3,2000-2005
GUF,TUR,0,1995-2000
GUF,TUR,0,1990-1995
GUY,TUR,2,2005-2010
GUY,TUR,1,2000-2005
GUY,TUR,0,1995-2000
GUY,TUR,0,1990-1995
HND,CYP,1,2005-2010
HND,CYP,2,2000-2005
HND,CYP,2,1995-2000
HND,CYP,1,1990-1995
HND,ISR,15,2005-2010
HND,ISR,5,2000-2005
HND,ISR,0,1995-2000
HND,ISR,18,1990-1995
HND,TUR,5,2005-2010
HND,TUR,8,2000-2005
HND,TUR,0,1995-2000
HND,TUR,1,1990-1995
HTI,CYP,2,2005-2010
HTI,CYP,1,2000-2005
HTI,CYP,1,1995-2000
HTI,CYP,0,1990-1995
HTI,ISR,1,2005-2010
HTI,ISR,0,2000-2005
HTI,ISR,0,1995-2000
HTI,ISR,0,1990-1995
HTI,TUR,2,2005-2010
HTI,TUR,0,2000-2005
HTI,TUR,0,1995-2000
HTI,TUR,0,1990-1995
JAM,CYP,4,2005-2010
JAM,CYP,4,2000-2005
JAM,CYP,1,1995-2000
JAM,CYP,2,1990-1995
JAM,TUR,9,2005-2010
JAM,TUR,7,2000-2005
JAM,TUR,0,1995-2000
JAM,TUR,4,1990-1995
LCA,TUR,1,2005-2010
LCA,TUR,1,2000-2005
LCA,TUR,0,1995-2000
LCA,TUR,1,1990-1995
MEX,ARE,11,2005-2010
MEX,ARE,8,2000-2005
MEX,ARE,0,1995-2000
MEX,ARE,0,1990-1995
MEX,BHR,1,2005-2010
MEX,BHR,0,2000-2005
MEX,BHR,0,1995-2000
MEX,BHR,0,1990-1995
MEX,CYP,35,2005-2010
MEX,CYP,46,2000-2005
MEX,CYP,4,1995-2000
MEX,CYP,15,1990-1995
MEX,ISR,1634,2005-2010
MEX,ISR,1116,2000-2005
MEX,ISR,0,1995-2000
MEX,ISR,893,1990-1995
MEX,JOR,3,2005-2010
MEX,JOR,1,2000-2005
MEX,JOR,0,1995-2000
MEX,JOR,12,1990-1995
MEX,KWT,1,2005-2010
MEX,KWT,1,2000-2005
MEX,KWT,0,1995-2000
MEX,KWT,0,1990-1995
MEX,LBN,1,2005-2010
MEX,LBN,0,2000-2005
MEX,LBN,0,1995-2000
MEX,LBN,342,1990-1995
MEX,QAT,3,2005-2010
MEX,QAT,1,2000-2005
MEX,QAT,0,1995-2000
MEX,QAT,0,1990-1995
MEX,SYR,5,2005-2010
MEX,SYR,14,2000-2005
MEX,SYR,0,1995-2000
MEX,SYR,0,1990-1995
MEX,TUR,317,2005-2010
MEX,TUR,346,2000-2005
MEX,TUR,0,1995-2000
MEX,TUR,24,1990-1995
MTQ,ARE,52,2005-2010
MTQ,ARE,11,2000-2005
MTQ,ARE,0,1995-2000
MTQ,ARE,7,1990-1995
MTQ,BHR,7,2005-2010
MTQ,BHR,1,2000-2005
MTQ,BHR,0,1995-2000
MTQ,BHR,1,1990-1995
MTQ,CYP,2,2005-2010
MTQ,CYP,2,2000-2005
MTQ,CYP,0,1995-2000
MTQ,CYP,1,1990-1995
MTQ,ISR,197,2005-2010
MTQ,ISR,100,2000-2005
MTQ,ISR,0,1995-2000
MTQ,ISR,105,1990-1995
MTQ,KWT,4,2005-2010
MTQ,KWT,1,2000-2005
MTQ,KWT,0,1995-2000
MTQ,KWT,1,1990-1995
MTQ,QAT,14,2005-2010
MTQ,QAT,2,2000-2005
MTQ,QAT,0,1995-2000
MTQ,QAT,1,1990-1995
MTQ,TUR,41,2005-2010
MTQ,TUR,27,2000-2005
MTQ,TUR,0,1995-2000
MTQ,TUR,17,1990-1995
NIC,ARE,1,2005-2010
NIC,ARE,0,2000-2005
NIC,ARE,0,1995-2000
NIC,ARE,1,1990-1995
NIC,CYP,7,2005-2010
NIC,CYP,7,2000-2005
NIC,CYP,2,1995-2000
NIC,CYP,3,1990-1995
NIC,ISR,8,2005-2010
NIC,ISR,6,2000-2005
NIC,ISR,1,1995-2000
NIC,ISR,34,1990-1995
NIC,JOR,1,2005-2010
NIC,JOR,1,2000-2005
NIC,JOR,0,1995-2000
NIC,JOR,3,1990-1995
NIC,SYR,1,2005-2010
NIC,SYR,0,2000-2005
NIC,SYR,0,1995-2000
NIC,SYR,0,1990-1995
NIC,TUR,17,2005-2010
NIC,TUR,14,2000-2005
NIC,TUR,1,1995-2000
NIC,TUR,5,1990-1995
PAN,BHR,1,2005-2010
PAN,BHR,0,2000-2005
PAN,BHR,0,1995-2000
PAN,BHR,0,1990-1995
PAN,CYP,9,2005-2010
PAN,CYP,17,2000-2005
PAN,CYP,1,1995-2000
PAN,CYP,2,1990-1995
PAN,ISR,98,2005-2010
PAN,ISR,1,2000-2005
PAN,ISR,0,1995-2000
PAN,ISR,53,1990-1995
PAN,JOR,2,2005-2010
PAN,JOR,0,2000-2005
PAN,JOR,0,1995-2000
PAN,JOR,2,1990-1995
PAN,SYR,2,2005-2010
PAN,SYR,2,2000-2005
PAN,SYR,0,1995-2000
PAN,SYR,0,1990-1995
PAN,TUR,14,2005-2010
PAN,TUR,10,2000-2005
PAN,TUR,0,1995-2000
PAN,TUR,2,1990-1995
PER,ARE,19,2005-2010
PER,ARE,4,2000-2005
PER,ARE,0,1995-2000
PER,ARE,5,1990-1995
PER,BHR,5,2005-2010
PER,BHR,0,2000-2005
PER,BHR,0,1995-2000
PER,BHR,0,1990-1995
PER,CYP,27,2005-2010
PER,CYP,28,2000-2005
PER,CYP,13,1995-2000
PER,CYP,16,1990-1995
PER,ISR,2229,2005-2010
PER,ISR,1413,2000-2005
PER,ISR,589,1995-2000
PER,ISR,1015,1990-1995
PER,JOR,2,2005-2010
PER,JOR,1,2000-2005
PER,JOR,1,1995-2000
PER,JOR,11,1990-1995
PER,KWT,1,2005-2010
PER,KWT,0,2000-2005
PER,KWT,0,1995-2000
PER,KWT,0,1990-1995
PER,PSE,1,2005-2010
PER,PSE,0,2000-2005
PER,PSE,0,1995-2000
PER,PSE,23,1990-1995
